Probe Set ID	Gene Symbol	Gene Description	Cytoband	mRNA Accession	mRNA  Source	mRna - Description	mRNA - xhyb	Chromosome	Strand	Start	Stop	GO Biological Process ID	GO Biological Process Term	GO Cellular Component ID	GO Cellular Component Term	GO Molecular Function ID	GO Molecular Function Term	Pathway Source	Pathway Name	ISL0001	ISL0010	ISL0011	ISL0012	ISL0013	ISL0014	ISL0015	ISL0016	ISL0019	ISL0002	ISL0020	ISL0021	ISL0022	ISL0003	ISL0004	ISL0005	ISL0006	ISL0007	ISL0008	ISL0009	ISL0023	ISL0024	ISL0025	ISL0026	ISL0027	ISL0028	ISL0029	ISL0030	ISL0031	ISL0032	ISL0033	ISL0034	ISL0035	ISL0036	ISL0037	ISL0038	ISL0039	ISL0040	ISL0041	ISL0042	ISL0043	ISL0044	ISL0045	ISL0046	ISL0047	ISL0048	ISL0049	ISL0050
7898211	DDI2 	DDI1, DNA-damage inducible 1, homolog 2 (S. cerevisiae) 	1p36.21 	NM_032341 	RefSeq 	Homo sapiens DDI1, DNA-damage inducible 1, homolog 2 (S. cerevisiae) (DDI2), mRNA. 	FALSE	chr1	+	15816582	15868126	GO:0006464  // GO:0006508 	protein modification process  // proteolysis 	---	---	GO:0004190 	aspartic-type endopeptidase activity 	---	---	7.885697	8.263647	8.343351	8.257458	8.221575	8.169403	7.842427	8.060701	8.204958	8.00936	7.763683	8.528376	8.064579	8.274269	8.183881	7.821995	7.758355	8.18482	8.103745	7.838696	8.32218	8.171188	7.98521	8.132243	7.865908	8.111082	7.623727	7.986209	8.084787	7.801061	8.006256	7.820578	8.010712	8.191542	8.005152	7.611021	7.847806	7.90262	8.00095	8.00214	7.63693	7.779456	8.125532	7.724926	7.843056	7.630222	7.904949	7.903818
7898227	PLEKHM2 	pleckstrin homology domain containing, family M (with RUN domain) member 2 	1p36.21 	NM_015164 	RefSeq 	Homo sapiens pleckstrin homology domain containing, family M (with RUN domain) member 2 (PLEKHM2), mRNA. 	FALSE	chr1	+	15883414	15933851	---	---	GO:0005737 	cytoplasm 	---	---	---	---	7.953557	7.868861	8.043423	7.964339	7.890576	7.970016	7.913509	8.175851	8.184359	8.327303	8.841383	8.011548	8.018686	8.458821	8.263409	7.923639	8.479211	8.081182	8.282498	8.215191	8.530617	8.562407	8.331522	8.502536	7.810815	8.389296	7.71802	8.022213	8.124202	7.989398	8.020903	8.082079	7.910647	8.332907	7.833502	8.127948	8.762785	7.854128	7.975772	7.702079	7.544591	7.681182	7.769818	7.702168	7.499957	7.497335	7.550298	7.45731
7898249	SLC25A34 	solute carrier family 25, member 34 	1p36.21 	NM_207348 	RefSeq 	Homo sapiens solute carrier family 25, member 34 (SLC25A34), mRNA. 	FALSE	chr1	+	15935396	15940478	GO:0006810 	transport 	GO:0005739  // GO:0005743  // GO:0016020  // GO:0016021 	mitochondrion  // mitochondrial inner membrane  // membrane  // integral to membrane 	GO:0005488 	binding 	---	---	6.34531	6.77544	6.2889	5.897289	6.447341	6.13856	6.808477	6.955342	7.028749	7.054538	6.594511	6.451231	6.611118	6.573912	7.006314	6.078635	6.483324	6.409057	6.944563	6.189509	7.668568	8.080365	7.353862	7.496821	6.397275	6.796733	6.911635	6.862833	7.476054	6.587845	6.953761	7.084592	6.414748	7.819135	6.453071	6.361291	6.480506	7.267554	6.449537	6.549537	6.771198	6.754498	7.098829	6.495816	7.099782	6.386617	6.395202	6.499937
7898256	TMEM82 	transmembrane protein 82 	1p36.21 	NM_001013641 	RefSeq 	Homo sapiens transmembrane protein 82 (TMEM82), mRNA. 	FALSE	chr1	+	15941504	15947064	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	5.61193	5.441942	5.839067	5.779841	5.588634	5.917046	5.541915	5.534803	5.824608	5.944372	5.925011	5.951135	6.063998	5.135739	5.216228	5.882041	5.925599	6.050305	5.752512	5.552474	5.19415	5.634654	5.563354	5.1544	5.355276	5.492712	5.527035	5.452009	5.468131	5.468755	5.754718	5.842241	5.157004	5.208687	5.491163	5.28016	5.573755	5.581582	5.550467	5.400527	5.801518	5.584983	5.370978	5.66241	5.011372	5.611104	5.332047	5.387272
7898263	FBLIM1 	filamin binding LIM protein 1 	1p36.21 	NM_017556 	RefSeq 	Homo sapiens filamin binding LIM protein 1 (FBLIM1), transcript variant 1, mRNA. 	FALSE	chr1	+	15955741	15985676	GO:0007155  // GO:0008360 	cell adhesion  // regulation of cell shape 	GO:0005737  // GO:0005856  // GO:0030054 	cytoplasm  // cytoskeleton  // cell junction 	GO:0005515  // GO:0008270  // GO:0046872 	protein binding  // zinc ion binding  // metal ion binding 	---	---	6.799801	6.860697	6.648639	6.542818	6.634359	6.416654	7.151881	6.68576	6.539752	6.498566	6.266625	6.576503	6.341462	7.025074	6.533475	6.762662	6.59268	6.104639	6.462461	6.990637	6.437112	6.390234	6.727398	7.112635	6.66361	6.763649	6.975167	6.847937	7.145807	6.83696	6.628066	6.752608	6.279645	6.196437	6.599221	6.592294	6.463896	6.187242	6.760721	6.420099	6.693921	6.337415	6.170903	6.442688	6.371424	6.325246	6.614124	6.471628
7898276	RPS16P1 	ribosomal protein S16 pseudogene 1 	1p36.21 	XM_001718374 	RefSeq 	PREDICTED: Homo sapiens similar to Rps16 protein (LOC441876), mRNA. 	FALSE	chr1	+	16027311	16027754	---	---	---	---	---	---	---	---	10.05155	10.12774	9.698305	10.29297	10.01951	10.13099	10.02776	9.993537	10.09869	10.22056	10.24263	9.923485	9.906979	10.0681	10.00095	10.19054	10.11505	10.01563	10.33957	10.24341	10.02633	10.11559	10.25037	10.24409	10.77096	10.29449	10.981	10.23573	10.2537	10.48368	10.26286	10.41794	10.40833	9.995657	10.39724	10.45444	10.43676	10.33166	10.26605	10.51945	10.53671	10.66521	10.45766	10.55972	10.58185	10.55469	10.5724	10.72908
7898278	SPEN 	spen homolog, transcriptional regulator (Drosophila) 	1p36.33-p36.11 	NM_015001 	RefSeq 	Homo sapiens spen homolog, transcriptional regulator (Drosophila) (SPEN), mRNA. 	FALSE	chr1	+	16046946	16139542	GO:0006357  // GO:0007219  // GO:0045892 	regulation of transcription from RNA polymerase II promoter  // Notch signaling pathway  // negative regulation of transcription, DNA-dependent 	GO:0005634 	nucleus 	GO:0000166  // GO:0003697  // GO:0003700  // GO:0003714  // GO:0003723  // GO:0005515  // GO:0016563 	nucleotide binding  // single-stranded DNA binding  // transcription factor activity  // transcription corepressor activity  // RNA binding  // protein binding  // transcription activator activity 	---	---	8.112956	8.425896	8.601189	8.799405	8.415953	8.267146	8.152084	8.244935	8.184231	8.000504	8.980389	8.766082	8.250832	8.44583	8.43348	8.162464	8.351315	8.20102	8.188635	8.182124	8.353412	8.28327	8.00699	8.1964	8.176991	8.383396	7.758904	8.09739	8.011896	7.728286	8.049584	7.676461	8.084154	8.094049	8.383758	8.237534	8.643114	7.900219	8.385715	8.243972	7.775096	7.810793	7.958304	7.842537	7.547345	8.080551	7.728045	7.759289
7898296	C1orf64 	chromosome 1 open reading frame 64 	1p36.13 	BC017946 	GenBank 	Homo sapiens chromosome 1 open reading frame 64, mRNA (cDNA clone MGC:24047 IMAGE:4295881), complete cds. 	FALSE	chr1	+	16203318	16207889	---	---	---	---	---	---	---	---	5.339545	4.83707	5.120268	5.259526	4.753548	5.037942	5.1825	5.011268	5.075421	5.321921	5.214812	4.931592	5.42007	4.999068	5.13913	5.243669	5.143155	5.338796	5.465183	5.00539	4.599816	5.068326	4.739631	4.789106	4.974659	4.911641	4.890208	5.007535	4.803496	5.114362	4.937827	4.910389	4.970097	4.618777	4.958025	4.933913	5.0568	5.365988	5.065168	4.965695	5.370232	5.072773	4.955378	5.218497	4.992679	5.279695	5.202353	5.276801
7898300	CLCNKA 	chloride channel Ka 	1p36 	NM_004070 	RefSeq 	Homo sapiens chloride channel Ka (CLCNKA), transcript variant 1, mRNA. 	FALSE	chr1	+	16220953	16233132	GO:0006811  // GO:0006821  // GO:0007588 	ion transport  // chloride transport  // excretion 	GO:0005887  // GO:0016020 	integral to plasma membrane  // membrane 	GO:0005244  // GO:0005247  // GO:0031404 	voltage-gated ion channel activity  // voltage-gated chloride channel activity  // chloride ion binding 	---	---	5.666641	5.542773	5.891814	5.619032	5.251026	5.444805	5.466202	5.335899	5.781569	5.839709	5.857818	5.569788	5.534761	5.154358	5.707375	5.706127	5.782817	5.771845	5.70996	5.113851	5.132392	5.552748	5.208126	4.942381	5.16104	5.322062	5.662286	5.076272	5.425979	5.065412	5.494051	5.592295	5.069179	4.878128	5.277702	4.985437	5.852358	5.307989	5.624678	5.258153	5.449377	5.360573	5.557054	5.387595	4.901497	4.87418	5.542833	5.484823
7898314	CLCNKB 	chloride channel Kb 	1p36 	NM_000085 	RefSeq 	Homo sapiens chloride channel Kb (CLCNKB), mRNA. 	FALSE	chr1	+	16242859	16256390	GO:0006811  // GO:0006821  // GO:0007588 	ion transport  // chloride transport  // excretion 	GO:0005887  // GO:0016020 	integral to plasma membrane  // membrane 	GO:0005244  // GO:0005247  // GO:0031404 	voltage-gated ion channel activity  // voltage-gated chloride channel activity  // chloride ion binding 	---	---	5.036268	4.880748	4.902509	4.590938	4.651214	4.744716	4.755509	4.926105	4.777653	5.078899	5.160429	4.548853	5.128669	4.968835	4.667214	5.03225	5.173137	5.145652	4.850828	4.940381	4.994746	5.105832	4.884532	4.775151	4.52286	4.932574	4.504377	4.804418	5.106657	5.051753	4.912498	5.084631	4.873464	4.4852	5.03855	4.986061	5.292922	4.973495	5.331135	4.931926	5.568701	4.697849	4.798737	5.542499	4.819328	4.712418	4.92906	4.577145
7898328	C1orf144 	chromosome 1 open reading frame 144 	1p36.13 	NM_001114600 	RefSeq 	Homo sapiens chromosome 1 open reading frame 144 (C1orf144), transcript variant 1, mRNA. 	FALSE	chr1	+	16566307	16597224	---	---	---	---	---	---	---	---	9.574081	9.522437	9.54537	9.517667	9.551931	9.670221	9.472865	9.548313	9.552208	9.65843	9.836162	9.47603	9.543249	9.505892	9.705701	9.68399	9.965476	9.706357	9.513226	9.671279	9.764509	9.699848	9.607687	9.732249	9.343752	9.745141	9.335377	9.699011	9.408182	9.759141	9.759027	9.452495	9.598396	9.808047	9.416079	9.812452	9.801466	9.480673	9.652433	9.461979	9.116169	9.50726	9.699385	9.553726	9.41777	9.223368	9.604903	9.643384
7898337	NECAP2 	NECAP endocytosis associated 2 	1p36.13 	NM_018090 	RefSeq 	Homo sapiens NECAP endocytosis associated 2 (NECAP2), transcript variant 1, mRNA. 	FALSE	chr1	+	16639806	16659160	GO:0006897  // GO:0015031 	endocytosis  // protein transport 	GO:0005622  // GO:0005886  // GO:0005905  // GO:0030125  // GO:0031410 	intracellular  // plasma membrane  // coated pit  // clathrin vesicle coat  // cytoplasmic vesicle 	GO:0005515 	protein binding 	---	---	9.152845	9.536864	9.082869	9.415596	9.278537	9.315377	9.599378	9.064966	9.248169	9.03725	8.235327	9.138875	9.168356	9.198977	9.019148	9.004701	8.406753	8.818707	8.831365	9.239172	9.066415	9.012354	9.380372	9.154369	9.22844	9.449021	9.268548	9.43107	9.393362	9.330222	9.314055	9.317129	9.204225	9.043566	9.293011	9.14126	8.356159	9.008906	9.162598	8.912942	9.504701	9.06301	8.807211	9.115408	9.183962	9.304355	9.462388	9.429949
7898350	LOC100132147 	hypothetical LOC100132147 	1p36.13 	BC126340 	GenBank 	Homo sapiens LOC440570, mRNA (cDNA clone MGC:161618 IMAGE:8992056), complete cds. 	FALSE	chr1	+	16734867	16735937	---	---	---	---	---	---	---	---	5.409598	5.117682	5.474816	5.258669	4.953618	5.255011	5.086889	5.078676	4.956007	5.241704	5.227083	5.299729	5.488661	5.526919	5.550995	5.083211	4.813553	5.350848	5.428279	4.842287	5.190557	5.404648	5.096762	5.045677	5.033563	5.114601	4.931496	5.133711	5.264863	4.883488	5.560105	5.317037	5.027947	4.829304	5.258682	5.031077	5.173392	5.530218	5.208348	5.151892	5.179558	5.581893	5.158609	5.123658	5.549686	4.917048	5.256172	5.444591
7898353	LOC388692 	hypothetical LOC388692 	1q21.1 	NR_027002 	RefSeq 	Homo sapiens hypothetical LOC388692 (LOC388692), non-coding RNA. 	FALSE	chr1	+	16738148	16738657	---	---	---	---	---	---	---	---	5.326495	5.399057	5.488745	5.486605	5.467305	5.395955	5.373622	5.128767	5.644588	5.260159	5.224075	5.580001	5.539575	4.360444	5.610013	5.726306	5.823917	5.428215	5.37097	5.276427	5.429121	5.647982	5.016466	5.09987	5.157613	4.900878	6.314051	4.620206	5.041408	4.943612	5.044573	5.318234	5.752426	5.286361	5.016582	4.618983	5.610465	5.316193	4.787241	5.237934	5.178144	4.142601	5.54349	5.465009	4.847123	5.186115	5.158288	4.105028
7898357	MSTP2 	macrophage stimulating, pseudogene 2 	1p36.2 	NR_027504 	RefSeq 	Homo sapiens macrophage stimulating, pseudogene 2 (MSTP2), non-coding RNA. 	FALSE	chr1	+	16843841	16849429	---	---	---	---	---	---	---	---	5.862044	5.580616	5.578603	5.831296	5.60547	5.625429	6.192672	5.800222	5.420063	5.583027	5.37321	5.64432	5.630461	5.474586	5.823958	5.953754	5.480272	5.590135	5.42071	5.730141	5.4645	5.429468	5.741318	5.813988	6.039079	5.528835	6.387816	5.714715	6.05506	5.803138	5.71207	6.032731	5.187294	5.393314	5.567966	5.524303	5.418577	5.653805	5.692423	5.730041	6.143392	5.629473	5.264784	5.439552	5.57836	5.944036	5.573855	5.963104
7898375	RNU1A 	RNA, U1A small nuclear 	1p36.1 	NR_004421 	RefSeq 	Homo sapiens RNA, U1A small nuclear (RNU1A), non-coding RNA. 	FALSE	chr1	+	16939598	16939761	---	---	---	---	---	---	---	---	9.459661	12.27947	11.79861	11.46097	11.21923	11.06718	11.60006	11.11211	11.23546	10.39223	11.67949	11.78188	11.24214	10.22029	10.32314	10.74598	11.19098	10.73119	10.37139	10.16632	10.11959	10.23275	9.871292	10.13961	11.58996	10.64309	11.23424	9.85034	10.03565	9.740858	10.48156	10.33663	10.0514	9.802607	10.00489	9.432201	9.520311	9.781977	9.652159	10.36502	9.899176	10.89628	10.51832	9.950497	9.892521	11.01592	9.818375	9.93211
7898377	CROCC 	ciliary rootlet coiled-coil, rootletin 	1pter-p36.11 	NM_014675 	RefSeq 	Homo sapiens ciliary rootlet coiled-coil, rootletin (CROCC), mRNA. 	FALSE	chr1	+	17049877	17172047	GO:0007049  // GO:0008104  // GO:0030030  // GO:0051297 	cell cycle  // protein localization  // cell projection organization  // centrosome organization 	GO:0005814  // GO:0035253 	centriole  // ciliary rootlet 	GO:0005198  // GO:0005515  // GO:0019894 	structural molecule activity  // protein binding  // kinesin binding 	---	---	6.110058	5.672704	5.764585	5.803207	5.769343	5.629749	5.876878	5.807797	5.632476	5.933243	5.733406	5.768635	6.214152	5.806164	5.809632	5.850503	5.77131	5.989541	5.854844	5.600691	5.347279	5.970326	6.157806	5.80908	6.022341	6.085291	5.971719	5.783267	5.961473	5.870526	5.975866	5.949769	5.207047	5.305058	5.491224	5.931664	5.573693	5.724919	5.952881	5.625102	5.842989	5.787951	5.688663	5.821323	5.748838	5.831175	5.752497	5.835084
7898407	LOC100132147 	hypothetical LOC100132147 	1p36.13 	BC036435 	GenBank 	Homo sapiens cDNA clone IMAGE:4816083, partial cds. 	FALSE	chr1	+	17070027	17073161	---	---	---	---	---	---	---	---	3.725993	3.396183	3.899487	3.865709	3.678471	3.618979	3.632143	3.63778	3.685051	3.615114	3.721039	3.474917	3.730985	3.595235	3.49493	3.364846	3.800468	3.785884	3.943954	3.42988	3.54107	3.551755	3.482726	3.409323	3.691154	3.684813	3.974977	3.539132	3.657596	3.654367	4.015125	3.931974	3.477791	3.238596	3.77608	3.93793	3.774849	3.73552	4.277952	3.638148	3.951667	3.515223	3.746274	3.991426	3.583847	4.088292	3.750576	3.99176
7898411	RNU1A 	RNA, U1A small nuclear 	1p36.1 	NR_004421 	RefSeq 	Homo sapiens RNA, U1A small nuclear (RNU1A), non-coding RNA. 	FALSE	chr1	+	17095062	17095225	---	---	---	---	---	---	---	---	9.459661	12.27947	11.79861	11.46097	11.21923	11.06718	11.60006	11.11211	11.23546	10.39223	11.67949	11.78188	11.24214	10.22029	10.32314	10.74598	11.19098	10.73119	10.37139	10.16632	10.11959	10.23275	9.871292	10.13961	11.58996	10.64309	11.23424	9.85034	10.03565	9.740858	10.48156	10.33663	10.0514	9.802607	10.00489	9.432201	9.520311	9.781977	9.652159	10.36502	9.899176	10.89628	10.51832	9.950497	9.892521	11.01592	9.818375	9.93211
7898413	PADI1 	peptidyl arginine deiminase, type I 	1p36.13 	NM_013358 	RefSeq 	Homo sapiens peptidyl arginine deiminase, type I (PADI1), mRNA. 	FALSE	chr1	+	17404208	17445087	GO:0006464  // GO:0018101 	protein modification process  // peptidyl-citrulline biosynthetic process from peptidyl-arginine 	GO:0005737 	cytoplasm 	GO:0004668  // GO:0005509  // GO:0016787 	protein-arginine deiminase activity  // calcium ion binding  // hydrolase activity 	---	---	5.064238	4.63714	4.693935	4.970313	4.71615	5.100748	4.681349	4.656513	5.09578	5.05515	4.916228	4.617299	4.836001	4.523417	4.991364	4.816877	4.882878	4.845963	5.120016	4.399004	4.714304	4.899904	4.902746	4.648448	4.866817	4.916945	4.852691	4.854501	4.707281	4.765146	4.899709	4.742764	4.997247	4.456845	4.684522	4.810156	4.718149	4.393574	4.895554	4.782463	5.048995	4.65101	4.709717	4.668133	4.772833	4.536421	4.798078	4.710474
7898431	PADI3 	peptidyl arginine deiminase, type III 	1p36.13 	NM_016233 	RefSeq 	Homo sapiens peptidyl arginine deiminase, type III (PADI3), mRNA. 	FALSE	chr1	+	17448180	17483315	GO:0006464  // GO:0018101 	protein modification process  // peptidyl-citrulline biosynthetic process from peptidyl-arginine 	GO:0005737 	cytoplasm 	GO:0004668  // GO:0005509  // GO:0016787 	protein-arginine deiminase activity  // calcium ion binding  // hydrolase activity 	---	---	5.660479	5.429976	5.498079	5.713528	5.484706	5.652037	5.577781	5.596314	5.853389	5.596995	5.48631	5.573587	5.693358	4.779049	5.355944	5.745508	5.641396	5.789241	5.7982	5.578797	5.85856	5.498481	5.775662	5.498363	5.546212	5.418525	5.440437	5.419642	5.51789	5.58415	5.554729	5.712474	5.075202	5.038577	5.276083	5.411864	5.458572	4.993196	5.464435	5.491191	5.394211	5.259948	5.315587	5.784941	5.294078	5.528419	5.197753	5.51754
7898448	PADI4 	peptidyl arginine deiminase, type IV 	1p36.13 	NM_012387 	RefSeq 	Homo sapiens peptidyl arginine deiminase, type IV (PADI4), mRNA. 	FALSE	chr1	+	17507277	17563086	GO:0006350  // GO:0006355  // GO:0006464  // GO:0016568  // GO:0018101 	transcription  // regulation of transcription, DNA-dependent  // protein modification process  // chromatin modification  // peptidyl-citrulline biosynthetic process from peptidyl-arginine 	GO:0005634  // GO:0005737 	nucleus  // cytoplasm 	GO:0004668  // GO:0005509  // GO:0016787 	protein-arginine deiminase activity  // calcium ion binding  // hydrolase activity 	---	---	4.705422	4.419343	4.374852	4.750919	4.548891	4.603488	4.665365	4.633418	4.589244	4.742868	4.686271	4.479363	4.51703	4.645866	4.228838	4.633914	5.056363	4.783918	4.438971	4.45373	4.267491	4.506969	4.535598	4.492741	4.519409	4.615986	4.363719	4.805302	4.547063	4.755268	4.615307	4.600883	4.704381	4.339859	4.487893	4.808714	4.868982	4.559518	4.632719	4.634278	4.837365	4.78341	4.678323	4.561703	4.609773	4.231252	4.554646	4.674222
7898466	PADI6 	peptidyl arginine deiminase, type VI 	1p36.13 	NM_207421 	RefSeq 	Homo sapiens peptidyl arginine deiminase, type VI (PADI6), mRNA. 	FALSE	chr1	+	17571278	17600782	GO:0006464  // GO:0018101 	protein modification process  // peptidyl-citrulline biosynthetic process from peptidyl-arginine 	GO:0005634  // GO:0005737  // GO:0045111 	nucleus  // cytoplasm  // intermediate filament cytoskeleton 	GO:0004668  // GO:0005509  // GO:0016787 	protein-arginine deiminase activity  // calcium ion binding  // hydrolase activity 	---	---	4.084973	4.046132	4.27956	4.197119	3.986749	4.067718	4.03661	4.038049	4.370562	4.35318	4.316456	4.128567	4.39625	4.335126	4.346547	3.982785	4.241468	4.319885	4.271752	4.007617	3.898548	4.298486	4.09342	3.83917	4.033547	4.131324	4.172432	4.163918	4.107373	3.878634	4.25852	4.332789	3.786347	3.886779	3.951833	3.916042	3.897746	3.872069	4.099729	4.04522	4.007017	4.189817	3.813453	4.195357	3.959125	3.814836	4.253314	4.012507
7898483	ARHGEF10L 	Rho guanine nucleotide exchange factor (GEF) 10-like 	1p36.13 	NM_018125 	RefSeq 	Homo sapiens Rho guanine nucleotide exchange factor (GEF) 10-like (ARHGEF10L), transcript variant 1, mRNA. 	FALSE	chr1	+	17738917	17896957	GO:0035023 	regulation of Rho protein signal transduction 	GO:0005622  // GO:0005737 	intracellular  // cytoplasm 	GO:0005085  // GO:0005089 	guanyl-nucleotide exchange factor activity  // Rho guanyl-nucleotide exchange factor activity 	---	---	6.789215	6.47069	6.663871	6.924778	6.672157	6.64586	7.153772	6.858176	6.743052	6.85653	6.675387	6.55644	6.672271	6.502198	6.81462	6.746189	6.424433	6.757348	6.785089	6.886886	6.791775	6.890598	7.123545	7.162879	6.895143	6.798368	6.991953	6.849574	7.41156	6.963414	6.637058	6.950202	6.403487	6.691319	6.526697	6.571437	6.939857	6.562735	6.633963	6.614918	6.881608	6.516609	6.651616	6.735531	6.672939	6.697138	6.492949	6.436963
7898516	ACTL8 	actin-like 8 	1p36.2-p35 	NM_030812 	RefSeq 	Homo sapiens actin-like 8 (ACTL8), mRNA. 	FALSE	chr1	+	17954395	18026145	---	---	GO:0005737  // GO:0005856 	cytoplasm  // cytoskeleton 	GO:0005515 	protein binding 	---	---	5.662332	5.392063	5.151597	5.181222	5.181111	5.451131	5.155408	5.25406	5.498872	5.617827	5.46544	5.133057	5.446083	5.620275	5.260369	5.278724	5.363423	5.521553	5.458482	5.306136	5.331614	5.18245	5.132599	5.240838	5.153703	5.136231	5.359977	5.464939	5.398792	5.439616	5.29675	5.312381	5.480358	5.105686	5.371658	5.252401	5.376863	5.578019	5.62007	5.587628	5.575643	5.534282	5.389291	5.466065	5.477792	5.30004	5.618714	5.438589
7898521	IGSF21 	immunoglobin superfamily, member 21 	1p36.13 	NM_032880 	RefSeq 	Homo sapiens immunoglobin superfamily, member 21 (IGSF21), mRNA. 	FALSE	chr1	+	18306827	18577564	---	---	GO:0005576 	extracellular region 	---	---	---	---	5.759346	5.771397	5.614489	5.396675	5.417882	5.552912	5.598239	6.540687	5.881106	5.975377	5.441874	5.852533	6.136744	5.774611	5.972384	6.013652	5.556264	5.957697	5.858706	5.762074	5.603528	5.757525	5.484438	5.746583	5.764253	5.665348	5.665955	5.859153	5.531441	5.768205	6.025335	6.008659	5.405304	5.716116	5.569655	5.6926	5.822062	5.646116	5.973951	5.747105	5.463268	5.664415	5.58895	5.853508	6.357762	5.430312	5.378849	5.772613
7898533	KLHDC7A 	kelch domain containing 7A 	1p36.13 	NM_152375 	RefSeq 	Homo sapiens kelch domain containing 7A (KLHDC7A), mRNA. 	FALSE	chr1	+	18680011	18685080	---	---	---	---	---	---	---	---	6.551205	6.182856	6.139366	6.281374	6.147485	6.361446	6.173064	6.289452	6.405406	6.456799	6.595691	6.183135	6.615533	6.304996	6.200358	6.386559	6.56305	6.432846	6.288852	6.207613	6.185346	6.415374	6.268431	5.942379	6.265678	6.419354	6.03818	6.141244	6.341566	6.146475	6.304893	6.29589	6.075533	6.004988	6.227636	6.036745	6.200001	6.410087	6.186888	6.29079	6.335816	6.495477	6.369068	6.423246	6.494296	6.15062	6.216507	6.281115
7898537	PAX7 	paired box 7 	1p36.13 	NM_002584 	RefSeq 	Homo sapiens paired box 7 (PAX7), transcript variant 1, mRNA. 	FALSE	chr1	+	18830087	18944124	GO:0006355  // GO:0006916  // GO:0007275  // GO:0009653 	regulation of transcription, DNA-dependent  // anti-apoptosis  // multicellular organismal development  // anatomical structure morphogenesis 	GO:0005634 	nucleus 	GO:0003700  // GO:0005515  // GO:0043565 	transcription factor activity  // protein binding  // sequence-specific DNA binding 	---	---	5.608304	5.486267	5.487604	5.355275	5.2232	5.411722	5.432932	5.443979	5.51785	5.743957	5.413866	5.2389	5.693649	5.230346	5.073956	5.310543	5.565625	5.894019	5.538624	5.171103	5.413455	5.688581	5.330955	5.032447	4.996219	5.241125	5.356653	5.201789	5.42132	5.269307	5.091608	5.519695	5.304863	5.105266	5.222603	5.227572	5.397454	5.196937	5.302506	5.392847	5.586227	5.040538	5.407744	5.504887	5.259174	5.632892	5.167997	5.268321
7898549	MRTO4 	mRNA turnover 4 homolog (S. cerevisiae) 	1p36.13 	NM_016183 	RefSeq 	Homo sapiens mRNA turnover 4 homolog (S. cerevisiae) (MRTO4), mRNA. 	FALSE	chr1	+	19450620	19459209	GO:0042254 	ribosome biogenesis 	GO:0005622  // GO:0005634 	intracellular  // nucleus 	---	---	---	---	7.729305	8.021064	7.971087	8.954236	8.177775	8.046885	7.834052	7.75435	7.954567	7.635858	7.312073	8.370546	8.246307	7.988835	7.499734	8.149425	8.135933	8.358207	7.999758	8.409887	7.690128	7.686054	8.026873	7.986137	8.667311	8.999321	7.764359	8.342091	7.842113	8.437773	8.291612	8.038306	8.432156	8.082711	8.458415	8.825871	7.453866	8.148095	8.558308	8.222801	7.752393	7.604404	8.071033	8.363351	7.914155	8.553791	8.615932	8.592001
7898556	PQLC2 	PQ loop repeat containing 2 	1p36.13 	NM_001040125 	RefSeq 	Homo sapiens PQ loop repeat containing 2 (PQLC2), transcript variant 1, mRNA. 	FALSE	chr1	+	19511327	19533562	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	6.956778	6.874893	6.869294	6.83685	6.773309	6.764966	6.836173	6.723288	6.984458	6.947541	6.834682	6.719131	6.828444	6.654928	6.776145	6.633418	6.504545	6.837782	6.726418	6.640969	6.816287	6.915464	6.78789	6.908233	6.54468	6.923526	6.977496	6.552752	6.835901	6.817329	6.720768	6.889849	6.446273	6.528946	6.560784	6.407833	6.767718	6.487861	6.562063	6.555472	6.906379	6.807696	6.859952	6.627206	6.72402	6.647792	6.550304	6.472863
7898568	LOC100130193 	hypothetical protein LOC100130193 	1p36.13 	AK096102 	GenBank 	Homo sapiens cDNA FLJ38783 fis, clone LIVER2001191. 	FALSE	chr1	+	19597960	19600899	---	---	---	---	---	---	---	---	3.794388	3.644693	4.050485	3.51847	3.652744	3.760144	3.821965	3.684627	3.749649	3.940129	3.672421	3.702726	4.018211	3.730975	3.687011	3.585035	3.772247	3.58444	3.830213	3.612223	3.270264	3.870511	3.197108	3.611858	3.74655	3.581289	3.56699	3.593434	3.567917	3.684605	3.40505	3.712077	3.637503	3.418791	3.370241	3.44425	3.32197	3.215938	3.797571	3.433105	3.651356	3.499658	3.75594	3.691699	3.560699	3.72111	3.642898	3.643332
7898574	C1orf151 	chromosome 1 open reading frame 151 	1p36.13 	NM_001032363 	RefSeq 	Homo sapiens chromosome 1 open reading frame 151 (C1orf151), mRNA. 	FALSE	chr1	+	19796054	19828901	---	---	GO:0016020  // GO:0016021 	membrane  // integral to membrane 	---	---	---	---	10.4949	10.17275	10.18087	9.807852	10.20149	10.27565	9.919705	10.23215	10.20077	10.54641	9.974883	10.20406	10.23609	10.44128	10.34436	10.33661	10.32205	10.24988	10.33292	10.56225	10.75799	10.59422	10.56181	10.55428	10.83881	10.84279	10.74186	10.78781	10.53554	10.61305	10.69727	10.65122	10.97574	10.9449	10.8321	10.91472	10.74472	10.98167	10.66349	10.60801	10.79785	10.96605	11.01322	10.63255	10.78673	10.72076	10.94177	11.03878
